Emp_ID,Emp_Name,Department,Job_Role,City,State,Division,Country,Joining_Date,Exit_Date,Duration_Time,Experience,Attrition,Attrition_Count,Gender,Age,Age_Group,Last_Qualification,Attrition_Reason,Monthly_Salary,Salary_Group,Work_Life_Balance,Job_Satisfaction,City_Lat_Long.1,City_Lat_Long.2,State_Lat_Long.1,State_Lat_Long.2,Exp_at_Com,AgeGroupSort,SalaryGroupSort,Active_Emp_Count,Duration_by_Group
EMP0406,Aarav Mehta,Marketing,Content Strategist,Kolkata,West Bengal,East,India,03 February 2020,,5.5,5.5+ Yrs,No,0,Female,46,46-55,PhD,,43163,5-6 LPA,3,5,15.638916,76.069984,12.555695,77.640635,5,4,4,1,3-5 Yrs
EMP0416,Aditya Mehta,HR,HR Manager,Bangalore,Karnataka,South,India,03 August 2020,,5,5+ Yrs,No,0,Male,35,26-35,Master,,35017,4-5 LPA,2,3,32.775617,86.70619,24.811968,86.372585,5,2,3,1,3-5 Yrs
EMP0484,Diya Mehta,Sales,Sales Executive,Mumbai,Maharashtra,West,India,28 July 2020,,5,5+ Yrs,No,0,Female,42,36-45,Bachelor,,69672,8-10 LPA,1,1,31.296119,68.144571,21.718831,94.402421,5,3,6,1,3-5 Yrs
EMP0493,Diya Kumar,Sales,Sales Manager,Delhi,Delhi,North,India,08 August 2020,,5,5+ Yrs,No,0,Female,39,36-45,Bachelor,,80144,8-10 LPA,4,1,30.225257,83.967482,21.828148,96.784804,5,3,6,1,3-5 Yrs
EMP0498,Aditi Gupta,Finance,Financial Analyst,Mumbai,Maharashtra,West,India,13 February 2020,,5.5,5.5+ Yrs,No,0,Male,51,46-55,PhD,,44955,5-6 LPA,1,2,15.448844,80.020709,23.301963,72.743951,5,4,4,1,3-5 Yrs
EMP0553,Ananya Kumar,Marketing,Marketing Executive,Delhi,Delhi,North,India,05 August 2020,,5,5+ Yrs,No,0,Female,51,46-55,PhD,,54011,6-8 LPA,3,2,9.558439,80.513278,33.952272,83.361247,5,4,5,1,3-5 Yrs
EMP0563,Vivaan Reddy,Support,Support Executive,Kolkata,West Bengal,East,India,21 May 2020,,5,5+ Yrs,No,0,Male,60,56-65,Bachelor,,131946,15-18 LPA,2,2,11.477499,85.803047,18.37454,75.923897,5,5,9,1,3-5 Yrs
EMP0586,Aditya Gupta,Operations,Operations Executive,Chennai,Tamil Nadu,South,India,15 May 2020,,5,5+ Yrs,No,0,Male,52,46-55,PhD,,23471,2-3 LPA,1,2,31.239593,96.165452,23.061453,80.581756,5,4,1,1,3-5 Yrs
EMP0604,Krishna Gupta,Marketing,Marketing Executive,Hyderabad,Telangana,South,India,12 August 2020,,5,5+ Yrs,No,0,Female,32,26-35,Master,,36894,4-5 LPA,5,5,13.07862,84.745043,28.725136,84.655969,5,2,3,1,3-5 Yrs
EMP0647,Ananya Joshi,Support,Support Manager,Pune,Maharashtra,West,India,18 March 2020,,5,5+ Yrs,No,0,Female,46,46-55,PhD,,96127,10-12 LPA,5,4,36.604482,74.83282,28.755741,76.268865,5,4,7,1,3-5 Yrs
EMP0717,Aarav Gupta,Operations,Operations Manager,Mumbai,Maharashtra,West,India,05 March 2020,,5,5+ Yrs,No,0,Male,55,46-55,Master,,65214,6-8 LPA,3,1,27.481112,89.790007,17.437294,92.955122,5,4,5,1,3-5 Yrs
EMP0724,Sai Chopra,Operations,Operations Manager,Mumbai,Maharashtra,West,India,11 July 2020,,5,5+ Yrs,No,0,Female,25,18-25,Bachelor,,36747,4-5 LPA,3,5,31.16518,91.717971,25.201775,94.918059,5,1,3,1,3-5 Yrs
EMP0737,Aarav Mehta,IT,SysAdmin,Kolkata,West Bengal,East,India,23 March 2020,,5,5+ Yrs,No,0,Female,23,18-25,Bachelor,,95127,10-12 LPA,4,1,11.907989,95.605976,12.281556,74.893761,5,1,7,1,3-5 Yrs
EMP0752,Arjun Kumar,Marketing,Content Strategist,Kolkata,West Bengal,East,India,12 July 2020,,5,5+ Yrs,No,0,Male,51,46-55,High School,,73234,8-10 LPA,4,3,22.619889,68.813935,10.394996,94.053979,5,4,6,1,3-5 Yrs
EMP0759,Aditi Chopra,Operations,Operations Executive,Delhi,Delhi,North,India,13 June 2020,,5,5+ Yrs,No,0,Female,39,36-45,Master,,124405,12-15 LPA,3,3,28.495744,94.602215,32.78479,69.096357,5,3,8,1,3-5 Yrs
EMP0766,Ananya Joshi,Marketing,Marketing Executive,Kolkata,West Bengal,East,India,18 April 2020,,5,5+ Yrs,No,0,Female,54,46-55,Bachelor,,74530,8-10 LPA,5,4,27.120217,83.213542,20.704669,95.26451,5,4,6,1,3-5 Yrs
EMP0796,Arjun Kumar,Sales,Sales Executive,Hyderabad,Telangana,South,India,23 August 2020,,5,5+ Yrs,No,0,Male,28,26-35,PhD,,145539,15-18 LPA,5,2,12.540257,94.881819,8.533489,70.908339,5,2,9,1,3-5 Yrs
EMP0819,Aditya Chopra,HR,HR Manager,Pune,Maharashtra,West,India,03 August 2020,,5,5+ Yrs,No,0,Male,30,26-35,Bachelor,,69256,8-10 LPA,5,5,8.173206,93.419606,29.812985,90.48254,5,2,6,1,3-5 Yrs
EMP0826,Ishaan Gupta,Marketing,Content Strategist,Delhi,Delhi,North,India,21 May 2020,,5,5+ Yrs,No,0,Female,56,56-65,Bachelor,,72202,8-10 LPA,5,2,21.320299,78.253702,24.863433,90.560828,5,5,6,1,3-5 Yrs
EMP0856,Aarav Patel,Operations,Operations Manager,Pune,Maharashtra,West,India,15 March 2020,,5,5+ Yrs,No,0,Female,36,36-45,PhD,,72340,8-10 LPA,1,2,28.987465,95.189637,13.972873,94.584825,5,3,6,1,3-5 Yrs
EMP0891,Diya Gupta,Sales,Sales Executive,Kolkata,West Bengal,East,India,22 June 2020,,5,5+ Yrs,No,0,Female,34,26-35,Bachelor,,57702,6-8 LPA,1,3,15.214244,80.722484,18.524998,69.980052,5,2,5,1,3-5 Yrs
EMP0993,Ananya Kumar,HR,HR Manager,Kolkata,West Bengal,East,India,17 April 2020,,5,5+ Yrs,No,0,Male,56,56-65,Bachelor,,35186,4-5 LPA,5,4,23.745406,76.595334,31.636407,88.657947,5,5,3,1,3-5 Yrs
EMP1043,Aarav Verma,Sales,Sales Manager,Kolkata,West Bengal,East,India,11 July 2020,,5,5+ Yrs,No,0,Female,53,46-55,High School,,66537,6-8 LPA,3,1,24.816391,95.547826,27.115722,96.442929,5,4,5,1,3-5 Yrs
EMP1071,Vivaan Sharma,Operations,Operations Manager,Chennai,Tamil Nadu,South,India,18 February 2020,,5.5,5.5+ Yrs,No,0,Female,37,36-45,Master,,81439,8-10 LPA,1,4,31.781839,69.783307,11.009591,88.214752,5,3,6,1,3-5 Yrs
EMP1109,Diya Gupta,Support,Support Manager,Chennai,Tamil Nadu,South,India,02 May 2020,,5,5+ Yrs,No,0,Female,59,56-65,Bachelor,,48986,5-6 LPA,3,5,30.27783,91.614859,12.631295,94.938018,5,5,4,1,3-5 Yrs
EMP1116,Sai Verma,Marketing,Content Strategist,Pune,Maharashtra,West,India,12 February 2020,,5.5,5.5+ Yrs,No,0,Female,34,26-35,PhD,,77916,8-10 LPA,2,3,19.507765,86.395537,32.169971,88.207949,5,2,6,1,3-5 Yrs
EMP1173,Aditi Sharma,Operations,Operations Executive,Hyderabad,Telangana,South,India,29 January 2020,,5.5,5.5+ Yrs,No,0,Male,41,36-45,Bachelor,,146467,15-18 LPA,2,4,18.384872,90.230281,13.015375,90.174497,5,3,9,1,3-5 Yrs
EMP1181,Aarav Joshi,Support,Support Executive,Bangalore,Karnataka,South,India,01 February 2020,,5.5,5.5+ Yrs,No,0,Female,56,56-65,PhD,,82375,8-10 LPA,4,1,11.165574,89.030536,12.021716,83.084895,5,5,6,1,3-5 Yrs
EMP1213,Ananya Verma,HR,HR Manager,Kolkata,West Bengal,East,India,23 March 2020,,5,5+ Yrs,No,0,Male,42,36-45,Bachelor,,66421,6-8 LPA,1,1,19.407472,89.213138,35.224589,80.157364,5,3,5,1,3-5 Yrs
EMP1216,Sai Verma,Operations,Operations Executive,Delhi,Delhi,North,India,10 April 2020,,5,5+ Yrs,No,0,Male,44,36-45,Bachelor,,133870,15-18 LPA,5,3,15.090643,93.486382,14.128247,81.485132,5,3,9,1,3-5 Yrs
EMP1224,Krishna Singh,Finance,Accountant,Mumbai,Maharashtra,West,India,07 June 2020,,5,5+ Yrs,No,0,Female,22,18-25,Master,,62226,6-8 LPA,3,2,29.336621,79.340181,20.45194,71.641776,5,1,5,1,3-5 Yrs
EMP1240,Arjun Mehta,Support,Support Manager,Delhi,Delhi,North,India,12 February 2020,,5.5,5.5+ Yrs,No,0,Male,48,46-55,Master,,69535,8-10 LPA,5,5,17.577152,86.686633,27.447349,70.3988,5,4,6,1,3-5 Yrs
EMP1245,Aarav Gupta,IT,Developer,Delhi,Delhi,North,India,17 April 2020,,5,5+ Yrs,No,0,Female,44,36-45,High School,,51580,6-8 LPA,4,1,33.332662,76.28622,19.008113,79.370627,5,3,5,1,3-5 Yrs
EMP1249,Diya Singh,IT,SysAdmin,Chennai,Tamil Nadu,South,India,08 April 2020,,5,5+ Yrs,No,0,Female,52,46-55,Master,,97793,10-12 LPA,2,2,20.503476,74.913917,19.49533,70.070469,5,4,7,1,3-5 Yrs
EMP1278,Krishna Chopra,IT,Developer,Bangalore,Karnataka,South,India,14 July 2020,,5,5+ Yrs,No,0,Female,37,36-45,PhD,,28153,3-4 LPA,1,4,30.330191,83.733297,24.313208,92.259671,5,3,2,1,3-5 Yrs
EMP1281,Aarav Chopra,Support,Support Manager,Kolkata,West Bengal,East,India,26 March 2020,,5,5+ Yrs,No,0,Male,31,26-35,PhD,,112383,12-15 LPA,4,3,22.896811,79.912434,28.158954,86.815409,5,2,8,1,3-5 Yrs
EMP1288,Aditi Verma,Sales,Sales Manager,Kolkata,West Bengal,East,India,01 July 2020,,5,5+ Yrs,No,0,Male,27,26-35,Master,,21554,2-3 LPA,4,4,36.594063,68.977644,14.619972,87.715925,5,2,1,1,3-5 Yrs
EMP1312,Diya Singh,Support,Support Manager,Delhi,Delhi,North,India,10 July 2020,,5,5+ Yrs,No,0,Male,47,46-55,High School,,63602,6-8 LPA,1,3,23.716449,82.859437,18.709222,86.496483,5,4,5,1,3-5 Yrs
EMP1341,Krishna Mehta,Marketing,Content Strategist,Pune,Maharashtra,West,India,30 May 2020,,5,5+ Yrs,No,0,Male,45,36-45,Master,,133350,15-18 LPA,4,1,14.81541,77.905985,22.919255,68.138448,5,3,9,1,3-5 Yrs
EMP1352,Arjun Gupta,Marketing,Marketing Executive,Chennai,Tamil Nadu,South,India,07 July 2020,,5,5+ Yrs,No,0,Male,32,26-35,High School,,30448,3-4 LPA,4,3,10.501209,72.434679,26.673529,69.567378,5,2,2,1,3-5 Yrs
EMP1374,Ishaan Verma,Support,Support Executive,Kolkata,West Bengal,East,India,26 March 2020,,5,5+ Yrs,No,0,Female,48,46-55,Master,,58779,6-8 LPA,3,3,33.196573,93.318335,27.859483,88.609711,5,4,5,1,3-5 Yrs
EMP1400,Vivaan Joshi,Marketing,Marketing Executive,Chennai,Tamil Nadu,South,India,22 March 2020,,5,5+ Yrs,No,0,Male,48,46-55,PhD,,139400,15-18 LPA,5,4,19.477455,72.964181,11.134208,73.070882,5,4,9,1,3-5 Yrs
EMP1455,Ananya Gupta,Operations,Operations Manager,Pune,Maharashtra,West,India,13 February 2020,,5.5,5.5+ Yrs,No,0,Female,43,36-45,Master,,65686,6-8 LPA,2,1,29.948664,87.345297,23.168715,86.048578,5,3,5,1,3-5 Yrs
EMP1482,Vivaan Patel,Operations,Operations Manager,Hyderabad,Telangana,South,India,15 June 2020,,5,5+ Yrs,No,0,Male,48,46-55,Master,,72350,8-10 LPA,5,2,35.959515,82.393364,27.185712,96.019521,5,4,6,1,3-5 Yrs
EMP1618,Aarav Patel,IT,Data Analyst,Delhi,Delhi,North,India,28 June 2020,,5,5+ Yrs,No,0,Female,60,56-65,Master,,86586,10-12 LPA,2,5,13.332402,91.367311,27.981895,68.643686,5,5,7,1,3-5 Yrs
EMP1651,Arjun Sharma,Sales,Sales Manager,Mumbai,Maharashtra,West,India,15 August 2020,,5,5+ Yrs,No,0,Female,57,56-65,High School,,130934,15-18 LPA,1,4,29.447191,83.212638,34.72916,81.36939,5,5,9,1,3-5 Yrs
EMP1656,Diya Patel,Finance,Financial Analyst,Chennai,Tamil Nadu,South,India,15 May 2020,,5,5+ Yrs,No,0,Female,30,26-35,High School,,41917,5-6 LPA,4,1,12.94758,81.936135,18.284909,82.565706,5,2,4,1,3-5 Yrs
EMP1658,Diya Gupta,IT,Developer,Chennai,Tamil Nadu,South,India,07 February 2020,,5.5,5.5+ Yrs,No,0,Female,39,36-45,PhD,,123393,12-15 LPA,5,1,36.79296,81.719015,21.486458,89.733489,5,3,8,1,3-5 Yrs
EMP1684,Aarav Chopra,Sales,Sales Executive,Delhi,Delhi,North,India,07 April 2020,,5,5+ Yrs,No,0,Female,59,56-65,Bachelor,,88019,10-12 LPA,4,4,26.91555,82.796558,30.714711,72.345648,5,5,7,1,3-5 Yrs
EMP1691,Aarav Gupta,HR,Recruiter,Chennai,Tamil Nadu,South,India,31 January 2020,,5.5,5.5+ Yrs,No,0,Male,47,46-55,Master,,123183,12-15 LPA,4,4,20.450955,87.972849,10.39365,81.446615,5,4,8,1,3-5 Yrs
EMP1752,Ananya Chopra,IT,QA Analyst,Mumbai,Maharashtra,West,India,01 April 2020,,5,5+ Yrs,No,0,Female,33,26-35,Bachelor,,40282,4-5 LPA,3,1,12.701124,68.37731,33.882835,74.393386,5,2,3,1,3-5 Yrs
EMP1757,Arjun Gupta,Marketing,Content Strategist,Delhi,Delhi,North,India,28 July 2020,,5,5+ Yrs,No,0,Male,29,26-35,High School,,62544,6-8 LPA,4,5,17.42123,87.256145,26.793446,94.911901,5,2,5,1,3-5 Yrs
EMP1782,Arjun Chopra,Finance,Financial Analyst,Chennai,Tamil Nadu,South,India,31 July 2020,,5,5+ Yrs,No,0,Male,47,46-55,High School,,45151,5-6 LPA,1,1,20.069905,76.435894,28.983057,81.597374,5,4,4,1,3-5 Yrs
EMP1808,Diya Singh,Sales,Sales Manager,Delhi,Delhi,North,India,29 March 2020,,5,5+ Yrs,No,0,Female,59,56-65,Bachelor,,103424,12-15 LPA,2,5,22.327789,80.912087,22.656714,92.282422,5,5,8,1,3-5 Yrs
EMP1811,Arjun Verma,Finance,Accountant,Hyderabad,Telangana,South,India,29 July 2020,,5,5+ Yrs,No,0,Female,25,18-25,High School,,64903,6-8 LPA,4,3,11.4443,82.897677,26.559699,92.456586,5,1,5,1,3-5 Yrs
EMP1871,Aditi Mehta,IT,SysAdmin,Mumbai,Maharashtra,West,India,31 January 2020,,5.5,5.5+ Yrs,No,0,Female,55,46-55,PhD,,94325,10-12 LPA,5,5,36.272959,74.750973,22.428514,90.275412,5,4,7,1,3-5 Yrs
EMP1888,Aditya Verma,Finance,Financial Analyst,Bangalore,Karnataka,South,India,21 June 2020,,5,5+ Yrs,No,0,Female,32,26-35,High School,,38269,4-5 LPA,3,5,10.216185,69.60652,32.059564,82.013116,5,2,3,1,3-5 Yrs
EMP1892,Ananya Kumar,HR,HR Manager,Hyderabad,Telangana,South,India,03 April 2020,,5,5+ Yrs,No,0,Female,45,36-45,Master,,44349,5-6 LPA,2,1,14.222658,73.766017,35.802731,91.246405,5,3,4,1,3-5 Yrs
EMP1925,Ishaan Mehta,Marketing,Content Strategist,Pune,Maharashtra,West,India,28 June 2020,,5,5+ Yrs,No,0,Male,56,56-65,High School,,105307,12-15 LPA,5,2,34.313272,69.228176,31.170004,80.749588,5,5,8,1,3-5 Yrs
EMP1937,Arjun Kumar,Finance,Accountant,Mumbai,Maharashtra,West,India,29 March 2020,,5,5+ Yrs,No,0,Female,28,26-35,High School,,72840,8-10 LPA,4,1,11.787231,70.484079,10.327431,72.655558,5,2,6,1,3-5 Yrs
EMP1942,Krishna Mehta,Operations,Operations Manager,Mumbai,Maharashtra,West,India,20 July 2020,,5,5+ Yrs,No,0,Female,26,26-35,Master,,124492,12-15 LPA,2,1,22.847154,85.541185,25.48146,94.357941,5,2,8,1,3-5 Yrs
EMP1959,Aarav Kumar,HR,Recruiter,Pune,Maharashtra,West,India,12 June 2020,,5,5+ Yrs,No,0,Male,31,26-35,Bachelor,,73351,8-10 LPA,4,1,14.424346,71.817564,21.664026,81.775865,5,2,6,1,3-5 Yrs
EMP1984,Aditya Singh,HR,Recruiter,Chennai,Tamil Nadu,South,India,19 March 2020,,5,5+ Yrs,No,0,Male,23,18-25,PhD,,81291,8-10 LPA,1,5,33.594109,92.142498,13.927654,93.190147,5,1,6,1,3-5 Yrs
EMP1990,Aditya Reddy,Operations,Operations Manager,Mumbai,Maharashtra,West,India,30 May 2020,,5,5+ Yrs,No,0,Male,28,26-35,Bachelor,,88935,10-12 LPA,1,1,15.258881,91.431097,32.448249,81.66247,5,2,7,1,3-5 Yrs
EMP2048,Ishaan Chopra,Sales,Sales Manager,Kolkata,West Bengal,East,India,06 June 2020,,5,5+ Yrs,No,0,Female,44,36-45,High School,,102820,12-15 LPA,4,2,14.546355,68.901731,8.838908,92.561569,5,3,8,1,3-5 Yrs
EMP2058,Arjun Verma,Finance,Financial Analyst,Kolkata,West Bengal,East,India,05 April 2020,,5,5+ Yrs,No,0,Male,47,46-55,Bachelor,,95861,10-12 LPA,4,1,17.006035,69.169454,18.397642,86.650179,5,4,7,1,3-5 Yrs
EMP2063,Sai Sharma,Sales,Sales Manager,Delhi,Delhi,North,India,04 July 2020,,5,5+ Yrs,No,0,Female,42,36-45,Master,,50774,6-8 LPA,4,5,10.020544,69.203926,33.495479,76.954957,5,3,5,1,3-5 Yrs
EMP2073,Sai Mehta,IT,Data Analyst,Delhi,Delhi,North,India,18 February 2020,,5.5,5.5+ Yrs,No,0,Female,38,36-45,PhD,,85387,10-12 LPA,4,5,29.42899,89.557945,31.690494,72.245144,5,3,7,1,3-5 Yrs
EMP2111,Ananya Sharma,Marketing,Marketing Executive,Pune,Maharashtra,West,India,12 March 2020,,5,5+ Yrs,No,0,Male,33,26-35,High School,,144585,15-18 LPA,2,5,10.704115,85.196063,17.488819,94.03576,5,2,9,1,3-5 Yrs
EMP2134,Diya Reddy,HR,Recruiter,Hyderabad,Telangana,South,India,16 March 2020,,5,5+ Yrs,No,0,Female,51,46-55,High School,,148722,15-18 LPA,4,2,27.104793,88.290928,34.583355,85.172175,5,4,9,1,3-5 Yrs
EMP2150,Sai Sharma,Marketing,Marketing Executive,Bangalore,Karnataka,South,India,11 March 2020,,5,5+ Yrs,No,0,Male,46,46-55,PhD,,48796,5-6 LPA,3,1,13.592445,75.910118,20.776406,89.634917,5,4,4,1,3-5 Yrs
EMP2154,Krishna Joshi,HR,HR Manager,Delhi,Delhi,North,India,14 June 2020,,5,5+ Yrs,No,0,Female,44,36-45,Master,,114578,12-15 LPA,1,4,30.765537,84.522376,25.979711,70.462564,5,3,8,1,3-5 Yrs
EMP2155,Aarav Chopra,Support,Support Manager,Delhi,Delhi,North,India,10 February 2020,,5.5,5.5+ Yrs,No,0,Female,32,26-35,High School,,146560,15-18 LPA,2,2,9.313577,78.121959,25.212646,70.325132,5,2,9,1,3-5 Yrs
EMP2158,Ananya Joshi,Support,Support Executive,Bangalore,Karnataka,South,India,25 July 2020,,5,5+ Yrs,No,0,Male,26,26-35,High School,,63445,6-8 LPA,1,1,11.023472,68.04255,17.240783,90.368986,5,2,5,1,3-5 Yrs
EMP2210,Aarav Verma,Support,Support Executive,Pune,Maharashtra,West,India,29 March 2020,,5,5+ Yrs,No,0,Male,23,18-25,PhD,,93669,10-12 LPA,4,1,27.101961,88.319874,17.260099,71.761774,5,1,7,1,3-5 Yrs
EMP2219,Ananya Reddy,Finance,Financial Analyst,Bangalore,Karnataka,South,India,29 February 2020,,5.5,5.5+ Yrs,No,0,Female,60,56-65,High School,,53417,6-8 LPA,4,3,15.417304,68.297198,24.465208,86.993352,5,5,5,1,3-5 Yrs
EMP2261,Sai Singh,Finance,Accountant,Pune,Maharashtra,West,India,25 January 2020,,5.5,5.5+ Yrs,No,0,Female,39,36-45,PhD,,107867,12-15 LPA,2,1,16.315401,82.935402,34.96354,93.664921,5,3,8,1,3-5 Yrs
EMP2300,Aditi Verma,Sales,Sales Executive,Delhi,Delhi,North,India,23 March 2020,,5,5+ Yrs,No,0,Male,55,46-55,Bachelor,,74266,8-10 LPA,5,4,25.29602,86.581381,14.071008,77.083761,5,4,6,1,3-5 Yrs
EMP2358,Krishna Singh,Marketing,Marketing Executive,Hyderabad,Telangana,South,India,07 May 2020,,5,5+ Yrs,No,0,Female,27,26-35,Master,,73388,8-10 LPA,4,5,35.535304,83.140905,23.465648,95.140324,5,2,6,1,3-5 Yrs
EMP2365,Arjun Verma,IT,SysAdmin,Mumbai,Maharashtra,West,India,10 February 2020,,5.5,5.5+ Yrs,No,0,Female,50,46-55,Bachelor,,116900,12-15 LPA,5,1,12.77012,81.217293,12.969168,86.36201,5,4,8,1,3-5 Yrs
EMP2376,Arjun Joshi,Finance,Accountant,Delhi,Delhi,North,India,25 March 2020,,5,5+ Yrs,No,0,Male,36,36-45,Bachelor,,42079,5-6 LPA,1,3,23.581347,92.006052,17.024754,77.202413,5,3,4,1,3-5 Yrs
EMP2429,Sai Kumar,Operations,Operations Executive,Mumbai,Maharashtra,West,India,24 May 2020,,5,5+ Yrs,No,0,Male,51,46-55,PhD,,92354,10-12 LPA,5,1,32.6934,86.209107,28.554556,93.035209,5,4,7,1,3-5 Yrs
EMP2531,Ishaan Singh,Marketing,Content Strategist,Hyderabad,Telangana,South,India,06 June 2020,,5,5+ Yrs,No,0,Male,54,46-55,Bachelor,,142522,15-18 LPA,5,1,34.935895,94.027844,14.834997,82.149184,5,4,9,1,3-5 Yrs
EMP2563,Krishna Joshi,Support,Support Executive,Delhi,Delhi,North,India,16 August 2020,,5,5+ Yrs,No,0,Male,58,56-65,High School,,76771,8-10 LPA,5,4,20.848007,76.420704,20.526671,81.290049,5,5,6,1,3-5 Yrs
EMP2573,Arjun Kumar,Operations,Operations Executive,Mumbai,Maharashtra,West,India,24 March 2020,,5,5+ Yrs,No,0,Female,47,46-55,Master,,123919,12-15 LPA,5,2,11.602277,83.410415,35.052875,80.769434,5,4,8,1,3-5 Yrs
EMP2602,Aarav Verma,Marketing,Content Strategist,Pune,Maharashtra,West,India,18 August 2020,,5,5+ Yrs,No,0,Male,51,46-55,Bachelor,,60750,6-8 LPA,5,1,23.973303,75.540324,10.36161,72.139794,5,4,5,1,3-5 Yrs
EMP2621,Arjun Singh,Operations,Operations Executive,Delhi,Delhi,North,India,20 May 2020,,5,5+ Yrs,No,0,Male,36,36-45,PhD,,55353,6-8 LPA,5,3,30.213814,70.987303,9.384449,69.86029,5,3,5,1,3-5 Yrs
EMP2650,Sai Joshi,Marketing,Marketing Executive,Kolkata,West Bengal,East,India,09 June 2020,,5,5+ Yrs,No,0,Female,57,56-65,High School,,80439,8-10 LPA,1,5,29.886143,90.814811,32.069056,77.094571,5,5,6,1,3-5 Yrs
EMP2658,Arjun Sharma,IT,Data Analyst,Pune,Maharashtra,West,India,08 August 2020,,5,5+ Yrs,No,0,Male,23,18-25,PhD,,28589,3-4 LPA,4,5,25.319376,83.57541,23.758561,82.568209,5,1,2,1,3-5 Yrs
EMP2679,Krishna Gupta,Sales,Sales Executive,Hyderabad,Telangana,South,India,27 June 2020,,5,5+ Yrs,No,0,Female,38,36-45,Master,,101944,12-15 LPA,5,3,21.827921,78.070464,13.928689,72.383029,5,3,8,1,3-5 Yrs
EMP2682,Ananya Reddy,Operations,Operations Executive,Bangalore,Karnataka,South,India,19 July 2020,,5,5+ Yrs,No,0,Female,53,46-55,Bachelor,,137938,15-18 LPA,4,1,34.615078,72.85576,30.657973,76.957646,5,4,9,1,3-5 Yrs
EMP2699,Arjun Verma,HR,HR Manager,Chennai,Tamil Nadu,South,India,11 May 2020,,5,5+ Yrs,No,0,Female,34,26-35,High School,,68997,8-10 LPA,1,4,36.379444,89.72434,8.923541,86.905408,5,2,6,1,3-5 Yrs
EMP2740,Ishaan Verma,Sales,Sales Executive,Kolkata,West Bengal,East,India,28 May 2020,,5,5+ Yrs,No,0,Female,49,46-55,Master,,129314,15-18 LPA,2,4,29.777338,80.987419,24.352053,70.476272,5,4,9,1,3-5 Yrs
EMP2781,Arjun Patel,HR,HR Manager,Chennai,Tamil Nadu,South,India,04 July 2020,,5,5+ Yrs,No,0,Female,27,26-35,Master,,21690,2-3 LPA,1,4,30.658708,77.979121,18.973213,72.470891,5,2,1,1,3-5 Yrs
EMP2852,Aditi Reddy,IT,Developer,Mumbai,Maharashtra,West,India,15 July 2020,,5,5+ Yrs,No,0,Female,55,46-55,Bachelor,,89315,10-12 LPA,2,5,30.099298,73.199378,18.455091,87.891386,5,4,7,1,3-5 Yrs
EMP2881,Krishna Joshi,Support,Support Manager,Chennai,Tamil Nadu,South,India,22 July 2020,,5,5+ Yrs,No,0,Male,55,46-55,High School,,144122,15-18 LPA,1,4,25.27704,78.975486,24.784005,87.531721,5,4,9,1,3-5 Yrs
EMP2910,Sai Chopra,Sales,Sales Executive,Kolkata,West Bengal,East,India,15 May 2020,,5,5+ Yrs,No,0,Male,40,36-45,High School,,80533,8-10 LPA,5,1,18.714693,87.292397,28.158982,89.320059,5,3,6,1,3-5 Yrs
EMP2919,Diya Singh,Operations,Operations Manager,Hyderabad,Telangana,South,India,03 April 2020,,5,5+ Yrs,No,0,Male,50,46-55,PhD,,56856,6-8 LPA,3,1,32.367847,87.147967,15.38568,95.361207,5,4,5,1,3-5 Yrs
EMP2948,Aditi Sharma,Support,Support Manager,Delhi,Delhi,North,India,29 July 2020,,5,5+ Yrs,No,0,Male,27,26-35,Master,,69716,8-10 LPA,2,1,18.047656,96.39624,14.395734,70.280159,5,2,6,1,3-5 Yrs
EMP2951,Arjun Verma,Support,Support Executive,Hyderabad,Telangana,South,India,21 May 2020,,5,5+ Yrs,No,0,Male,33,26-35,Master,,111875,12-15 LPA,5,3,33.793938,80.759037,24.803523,95.060287,5,2,8,1,3-5 Yrs
EMP2968,Ananya Reddy,Finance,Financial Analyst,Kolkata,West Bengal,East,India,21 April 2020,,5,5+ Yrs,No,0,Female,59,56-65,Master,,101274,12-15 LPA,1,1,24.010103,77.679661,17.530404,90.472793,5,5,8,1,3-5 Yrs
EMP2970,Vivaan Verma,Operations,Operations Executive,Pune,Maharashtra,West,India,16 June 2020,,5,5+ Yrs,No,0,Female,45,36-45,Bachelor,,70503,8-10 LPA,4,5,33.380594,70.683409,34.99526,88.403275,5,3,6,1,3-5 Yrs
EMP2985,Vivaan Gupta,IT,SysAdmin,Mumbai,Maharashtra,West,India,24 February 2020,,5.5,5.5+ Yrs,No,0,Male,30,26-35,PhD,,71085,8-10 LPA,4,3,26.142596,83.955819,20.279009,80.305466,5,2,6,1,3-5 Yrs
EMP2990,Ishaan Joshi,HR,Recruiter,Hyderabad,Telangana,South,India,31 January 2020,,5.5,5.5+ Yrs,No,0,Male,37,36-45,PhD,,133755,15-18 LPA,3,5,33.685342,96.013164,8.619523,83.143408,5,3,9,1,3-5 Yrs
EMP2996,Ananya Singh,HR,HR Manager,Bangalore,Karnataka,South,India,04 July 2020,,5,5+ Yrs,No,0,Female,36,36-45,Bachelor,,46793,5-6 LPA,2,4,23.900559,87.991672,25.222301,78.232876,5,3,4,1,3-5 Yrs
EMP3010,Krishna Joshi,Sales,Sales Manager,Bangalore,Karnataka,South,India,26 February 2020,,5.5,5.5+ Yrs,No,0,Female,43,36-45,Bachelor,,39451,4-5 LPA,4,5,31.765833,70.964278,28.558448,73.95404,5,3,3,1,3-5 Yrs
